pagina,codice,descrizione,area,cattivi,eroi,titolo,nome_file
0066,08.12.00,"Estrazione di ghiaia, sabbia, argilla e caolino",Sicurezza,Cadutix|Schiaccix,Formix|Scudix,"Estrazione di ghiaia, sabbia, argilla e caol — Pericolo vs Metodo81+",SICURIX_TALES_0066_081200_estrazione_di_ghiaia_sabbia_argilla_e_ca_SICUREZZA_v1.png
0067,08.91.00,Estrazione di minerali per l'industria chimica e per la produzione di fertilizzanti,Sicurezza,Schiaccix|Voltix,Checkix|Prepostix,Estrazione di minerali per l'industria chimi — Pericolo vs Metodo81+,SICURIX_TALES_0067_089100_estrazione_di_minerali_per_l_industria_c_SICUREZZA_v1.png
0068,08.92.00,Estrazione di torba,Sicurezza,Voltix|Fumix,Scudix|Formix,Estrazione di torba — Pericolo vs Metodo81+,SICURIX_TALES_0068_089200_estrazione_di_torba_SICUREZZA_v1.png
0069,08.93.01,Estrazione di sale dal sottosuolo,Sicurezza,Fumix|Polverix,Prepostix|Checkix,Estrazione di sale dal sottosuolo — Pericolo vs Metodo81+,SICURIX_TALES_0069_089301_estrazione_di_sale_dal_sottosuolo_SICUREZZA_v1.png
0070,08.93.02,Salicoltura marina,Sicurezza,Polverix|Nondpix,Formix|Scudix,Salicoltura marina — Pericolo vs Metodo81+,SICURIX_TALES_0070_089302_salicoltura_marina_SICUREZZA_v1.png
0071,08.93.03,Produzione di sale da salamoia,Sicurezza,Nondpix|Segnalex,Checkix|Prepostix,Produzione di sale da salamoia — Pericolo vs Metodo81+,SICURIX_TALES_0071_089303_produzione_di_sale_da_salamoia_SICUREZZA_v1.png
0072,08.99.01,Estrazione di asfalto e bitume naturale,Sicurezza,Segnalex|Sottovalutix,Scudix|Formix,Estrazione di asfalto e bitume naturale — Pericolo vs Metodo81+,SICURIX_TALES_0072_089901_estrazione_di_asfalto_e_bitume_naturale_SICUREZZA_v1.png
0073,08.99.09,Altre attività estrattive varie n.c.a.,Sicurezza,Sottovalutix|Frettix,Prepostix|Checkix,Altre attività estrattive varie n.c.a. — Pericolo vs Metodo81+,SICURIX_TALES_0073_089909_altre_attivit_estrattive_varie_n_c_a_SICUREZZA_v1.png
0074,09.10.00,Attività di supporto all'estrazione di petrolio e gas naturale,Sicurezza,Frettix|Improvvisix,Formix|Scudix,Attività di supporto all'estrazione di petro — Pericolo vs Metodo81+,SICURIX_TALES_0074_091000_attivit_di_supporto_all_estrazione_di_pe_SICUREZZA_v1.png
0075,09.90.00,Attività di supporto ad altre attività estrattive,Sicurezza,Improvvisix|Caosix,Checkix|Prepostix,Attività di supporto ad altre attività estra — Pericolo vs Metodo81+,SICURIX_TALES_0075_099000_attivit_di_supporto_ad_altre_attivit_est_SICUREZZA_v1.png
0076,10.11.00,"Lavorazione e conservazione di carne, esclusa la carne di volatili",HACCP,Acquaix|Sporckix,Hygienix|Blinkix,"Lavorazione e conservazione di carne, esclus — Pericolo vs Metodo81+",SICURIX_TALES_0076_101100_lavorazione_e_conservazione_di_carne_esc_HACCP_v1.png
0077,10.12.00,Lavorazione e conservazione di carne di volatili,HACCP,Sporckix|Crossix,Traccix|Checkix,Lavorazione e conservazione di carne di vola — Pericolo vs Metodo81+,SICURIX_TALES_0077_101200_lavorazione_e_conservazione_di_carne_di__HACCP_v1.png
0078,10.13.00,"Produzione di prodotti a base di carne, inclusi prodotti a base di carne di volatili",HACCP,Crossix|Temporix,Blinkix|Chefix,"Produzione di prodotti a base di carne, incl — Pericolo vs Metodo81+",SICURIX_TALES_0078_101300_produzione_di_prodotti_a_base_di_carne_i_HACCP_v1.png
0079,10.20.01,Lavorazione di alghe,Sicurezza,Cadutix|Schiaccix,Checkix|Prepostix,Lavorazione di alghe — Pericolo vs Metodo81+,SICURIX_TALES_0079_102001_lavorazione_di_alghe_SICUREZZA_v1.png
0080,10.20.09,"Altre attività di lavorazione e conservazione di pesce, crostacei e molluschi",HACCP,Scadutix|Mescolix,Chefix|Traccix,Altre attività di lavorazione e conservazion — Pericolo vs Metodo81+,SICURIX_TALES_0080_102009_altre_attivit_di_lavorazione_e_conservaz_HACCP_v1.png
0081,10.31.00,Lavorazione e conservazione di patate,Sicurezza,Voltix|Fumix,Prepostix|Checkix,Lavorazione e conservazione di patate — Pericolo vs Metodo81+,SICURIX_TALES_0081_103100_lavorazione_e_conservazione_di_patate_SICUREZZA_v1.png
0082,10.32.00,Produzione di succhi a base di frutta e ortaggi,Sicurezza,Fumix|Polverix,Formix|Scudix,Produzione di succhi a base di frutta e orta — Pericolo vs Metodo81+,SICURIX_TALES_0082_103200_produzione_di_succhi_a_base_di_frutta_e__SICUREZZA_v1.png
0083,10.39.00,Altre attività di lavorazione e conservazione di frutta e ortaggi,Sicurezza,Polverix|Nondpix,Checkix|Prepostix,Altre attività di lavorazione e conservazion — Pericolo vs Metodo81+,SICURIX_TALES_0083_103900_altre_attivit_di_lavorazione_e_conservaz_SICUREZZA_v1.png
0084,10.41.10,Produzione di olio di oliva,Sicurezza,Nondpix|Segnalex,Scudix|Formix,Produzione di olio di oliva — Pericolo vs Metodo81+,SICURIX_TALES_0084_104110_produzione_di_olio_di_oliva_SICUREZZA_v1.png
0085,10.41.20,Produzione di altri oli vegetali,Sicurezza,Segnalex|Sottovalutix,Prepostix|Checkix,Produzione di altri oli vegetali — Pericolo vs Metodo81+,SICURIX_TALES_0085_104120_produzione_di_altri_oli_vegetali_SICUREZZA_v1.png
0086,10.41.30,Produzione di oli e grassi animali,Sicurezza,Sottovalutix|Frettix,Formix|Scudix,Produzione di oli e grassi animali — Pericolo vs Metodo81+,SICURIX_TALES_0086_104130_produzione_di_oli_e_grassi_animali_SICUREZZA_v1.png
0087,10.42.00,Produzione di margarina e di grassi alimentari simili,HACCP,Scadutix|Mescolix,Traccix|Checkix,Produzione di margarina e di grassi alimenta — Pericolo vs Metodo81+,SICURIX_TALES_0087_104200_produzione_di_margarina_e_di_grassi_alim_HACCP_v1.png
0088,10.51.10,Trattamento igienico del latte,HACCP,Mescolix|Dosagix,Blinkix|Chefix,Trattamento igienico del latte — Pericolo vs Metodo81+,SICURIX_TALES_0088_105110_trattamento_igienico_del_latte_HACCP_v1.png
0089,10.51.20,Produzione di derivati del latte,HACCP,Dosagix|Acquaix,Checkix|Hygienix,Produzione di derivati del latte — Pericolo vs Metodo81+,SICURIX_TALES_0089_105120_produzione_di_derivati_del_latte_HACCP_v1.png
0090,10.52.00,Produzione di gelati,HACCP,Acquaix|Sporckix,Chefix|Traccix,Produzione di gelati — Pericolo vs Metodo81+,SICURIX_TALES_0090_105200_produzione_di_gelati_HACCP_v1.png
0091,10.61.11,Lavorazione di frumento,Sicurezza,Riskix|Cadutix,Checkix|Prepostix,Lavorazione di frumento — Pericolo vs Metodo81+,SICURIX_TALES_0091_106111_lavorazione_di_frumento_SICUREZZA_v1.png
0092,10.61.19,Lavorazione di altri cereali,Sicurezza,Cadutix|Schiaccix,Scudix|Formix,Lavorazione di altri cereali — Pericolo vs Metodo81+,SICURIX_TALES_0092_106119_lavorazione_di_altri_cereali_SICUREZZA_v1.png
0093,10.61.20,Lavorazione del riso,Sicurezza,Schiaccix|Voltix,Prepostix|Checkix,Lavorazione del riso — Pericolo vs Metodo81+,SICURIX_TALES_0093_106120_lavorazione_del_riso_SICUREZZA_v1.png
0094,10.61.90,Lavorazioni di altre granaglie,Sicurezza,Voltix|Fumix,Formix|Scudix,Lavorazioni di altre granaglie — Pericolo vs Metodo81+,SICURIX_TALES_0094_106190_lavorazioni_di_altre_granaglie_SICUREZZA_v1.png
0095,10.62.00,Produzione di amidi e di prodotti amidacei,Sicurezza,Fumix|Polverix,Checkix|Prepostix,Produzione di amidi e di prodotti amidacei — Pericolo vs Metodo81+,SICURIX_TALES_0095_106200_produzione_di_amidi_e_di_prodotti_amidac_SICUREZZA_v1.png
0096,10.71.10,Produzione di pane e prodotti di panetteria simili,Sicurezza,Polverix|Nondpix,Scudix|Formix,Produzione di pane e prodotti di panetteria  — Pericolo vs Metodo81+,SICURIX_TALES_0096_107110_produzione_di_pane_e_prodotti_di_panette_SICUREZZA_v1.png
0097,10.71.20,Produzione di prodotti di pasticceria freschi,HACCP,Acquaix|Sporckix,Traccix|Checkix,Produzione di prodotti di pasticceria fresch — Pericolo vs Metodo81+,SICURIX_TALES_0097_107120_produzione_di_prodotti_di_pasticceria_fr_HACCP_v1.png
0098,10.72.00,"Produzione di fette biscottate, biscotti, prodotti di pasticceria conservati",HACCP,Sporckix|Crossix,Blinkix|Chefix,"Produzione di fette biscottate, biscotti, pr — Pericolo vs Metodo81+",SICURIX_TALES_0098_107200_produzione_di_fette_biscottate_biscotti__HACCP_v1.png
0099,10.73.01,Produzione di prodotti farinacei freschi,Sicurezza,Sottovalutix|Frettix,Checkix|Prepostix,Produzione di prodotti farinacei freschi — Pericolo vs Metodo81+,SICURIX_TALES_0099_107301_produzione_di_prodotti_farinacei_freschi_SICUREZZA_v1.png
0100,10.73.02,Produzione di prodotti farinacei conservati,Sicurezza,Frettix|Improvvisix,Scudix|Formix,Produzione di prodotti farinacei conservati — Pericolo vs Metodo81+,SICURIX_TALES_0100_107302_produzione_di_prodotti_farinacei_conserv_SICUREZZA_v1.png
