pagina,codice,descrizione,area,cattivi,eroi,titolo,nome_file
0265,24.43.00,"Produzione di piombo, zinco e stagno",Sicurezza,Polverix|Nondpix,Prepostix|Checkix,"Produzione di piombo, zinco e stagno — Pericolo vs Metodo81+",SICURIX_TALES_0265_244300_produzione_di_piombo_zinco_e_stagno_SICUREZZA_v1.png
0266,24.44.00,Produzione di rame,Sicurezza,Nondpix|Segnalex,Formix|Scudix,Produzione di rame — Pericolo vs Metodo81+,SICURIX_TALES_0266_244400_produzione_di_rame_SICUREZZA_v1.png
0267,24.45.00,Produzione di altri metalli non ferrosi,Sicurezza,Segnalex|Sottovalutix,Checkix|Prepostix,Produzione di altri metalli non ferrosi — Pericolo vs Metodo81+,SICURIX_TALES_0267_244500_produzione_di_altri_metalli_non_ferrosi_SICUREZZA_v1.png
0268,24.46.00,Trattamento di combustibili nucleari,Sicurezza,Sottovalutix|Frettix,Scudix|Formix,Trattamento di combustibili nucleari — Pericolo vs Metodo81+,SICURIX_TALES_0268_244600_trattamento_di_combustibili_nucleari_SICUREZZA_v1.png
0269,24.51.01,Fusione di getti in ghisa grigia o lamellare,Sicurezza,Frettix|Improvvisix,Prepostix|Checkix,Fusione di getti in ghisa grigia o lamellare — Pericolo vs Metodo81+,SICURIX_TALES_0269_245101_fusione_di_getti_in_ghisa_grigia_o_lamel_SICUREZZA_v1.png
0270,24.51.02,Fusione di getti in ghisa duttile,Sicurezza,Improvvisix|Caosix,Formix|Scudix,Fusione di getti in ghisa duttile — Pericolo vs Metodo81+,SICURIX_TALES_0270_245102_fusione_di_getti_in_ghisa_duttile_SICUREZZA_v1.png
0271,24.51.09,Fusione di getti in ghisa n.c.a.,Sicurezza,Caosix|Segnalex,Checkix|Prepostix,Fusione di getti in ghisa n.c.a. — Pericolo vs Metodo81+,SICURIX_TALES_0271_245109_fusione_di_getti_in_ghisa_n_c_a_SICUREZZA_v1.png
0272,24.52.00,Fusione di getti in acciaio,Sicurezza,Segnalex|Riskix,Scudix|Formix,Fusione di getti in acciaio — Pericolo vs Metodo81+,SICURIX_TALES_0272_245200_fusione_di_getti_in_acciaio_SICUREZZA_v1.png
0273,24.53.01,Fusione di getti in alluminio,Sicurezza,Riskix|Cadutix,Prepostix|Checkix,Fusione di getti in alluminio — Pericolo vs Metodo81+,SICURIX_TALES_0273_245301_fusione_di_getti_in_alluminio_SICUREZZA_v1.png
0274,24.53.02,Fusione di getti in magnesio,Sicurezza,Cadutix|Schiaccix,Formix|Scudix,Fusione di getti in magnesio — Pericolo vs Metodo81+,SICURIX_TALES_0274_245302_fusione_di_getti_in_magnesio_SICUREZZA_v1.png
0275,24.53.03,Fusione di getti in superleghe a base cobalto,Sicurezza,Schiaccix|Voltix,Checkix|Prepostix,Fusione di getti in superleghe a base cobalt — Pericolo vs Metodo81+,SICURIX_TALES_0275_245303_fusione_di_getti_in_superleghe_a_base_co_SICUREZZA_v1.png
0276,24.53.09,Fusione di getti in metalli leggeri n.c.a.,Sicurezza,Voltix|Fumix,Scudix|Formix,Fusione di getti in metalli leggeri n.c.a. — Pericolo vs Metodo81+,SICURIX_TALES_0276_245309_fusione_di_getti_in_metalli_leggeri_n_c__SICUREZZA_v1.png
0277,24.54.01,Fusione di getti in rame,Sicurezza,Fumix|Polverix,Prepostix|Checkix,Fusione di getti in rame — Pericolo vs Metodo81+,SICURIX_TALES_0277_245401_fusione_di_getti_in_rame_SICUREZZA_v1.png
0278,24.54.02,Fusione di getti in zinco,Sicurezza,Polverix|Nondpix,Formix|Scudix,Fusione di getti in zinco — Pericolo vs Metodo81+,SICURIX_TALES_0278_245402_fusione_di_getti_in_zinco_SICUREZZA_v1.png
0279,24.54.03,Fusione di getti in nichel,Sicurezza,Nondpix|Segnalex,Checkix|Prepostix,Fusione di getti in nichel — Pericolo vs Metodo81+,SICURIX_TALES_0279_245403_fusione_di_getti_in_nichel_SICUREZZA_v1.png
0280,24.54.09,Fusione di getti in altri metalli non ferrosi n.c.a.,Sicurezza,Segnalex|Sottovalutix,Scudix|Formix,Fusione di getti in altri metalli non ferros — Pericolo vs Metodo81+,SICURIX_TALES_0280_245409_fusione_di_getti_in_altri_metalli_non_fe_SICUREZZA_v1.png
0281,25.11.00,Fabbricazione di strutture metalliche e di parti di strutture metalliche,Sicurezza,Sottovalutix|Frettix,Prepostix|Checkix,Fabbricazione di strutture metalliche e di p — Pericolo vs Metodo81+,SICURIX_TALES_0281_251100_fabbricazione_di_strutture_metalliche_e__SICUREZZA_v1.png
0282,25.12.10,"Fabbricazione di porte, finestre e loro telai, imposte e cancelli in metallo",Sicurezza,Frettix|Improvvisix,Formix|Scudix,"Fabbricazione di porte, finestre e loro tela — Pericolo vs Metodo81+",SICURIX_TALES_0282_251210_fabbricazione_di_porte_finestre_e_loro_t_SICUREZZA_v1.png
0283,25.12.20,Fabbricazione di tende in metallo e prodotti simili,Sicurezza,Improvvisix|Caosix,Checkix|Prepostix,Fabbricazione di tende in metallo e prodotti — Pericolo vs Metodo81+,SICURIX_TALES_0283_251220_fabbricazione_di_tende_in_metallo_e_prod_SICUREZZA_v1.png
0284,25.21.10,Fabbricazione di radiatori e contenitori in metallo per caldaie per il riscaldamento centrale,Sicurezza,Caosix|Segnalex,Scudix|Formix,Fabbricazione di radiatori e contenitori in  — Pericolo vs Metodo81+,SICURIX_TALES_0284_252110_fabbricazione_di_radiatori_e_contenitori_SICUREZZA_v1.png
0285,25.21.20,Fabbricazione di generatori di vapore,Sicurezza,Segnalex|Riskix,Prepostix|Checkix,Fabbricazione di generatori di vapore — Pericolo vs Metodo81+,SICURIX_TALES_0285_252120_fabbricazione_di_generatori_di_vapore_SICUREZZA_v1.png
0286,25.22.00,"Fabbricazione di altre cisterne, serbatoi e contenitori in metallo",Sicurezza,Riskix|Cadutix,Formix|Scudix,"Fabbricazione di altre cisterne, serbatoi e  — Pericolo vs Metodo81+",SICURIX_TALES_0286_252200_fabbricazione_di_altre_cisterne_serbatoi_SICUREZZA_v1.png
0287,25.30.10,Fabbricazione di armi e munizioni per uso militare,Sicurezza,Cadutix|Schiaccix,Checkix|Prepostix,Fabbricazione di armi e munizioni per uso mi — Pericolo vs Metodo81+,SICURIX_TALES_0287_253010_fabbricazione_di_armi_e_munizioni_per_us_SICUREZZA_v1.png
0288,25.30.20,Fabbricazione di armi e munizioni per uso sportivo e civile,Sicurezza,Schiaccix|Voltix,Scudix|Formix,Fabbricazione di armi e munizioni per uso sp — Pericolo vs Metodo81+,SICURIX_TALES_0288_253020_fabbricazione_di_armi_e_munizioni_per_us_SICUREZZA_v1.png
0289,25.40.00,Fucinatura e formatura dei metalli e metallurgia delle polveri,Sicurezza,Voltix|Fumix,Prepostix|Checkix,Fucinatura e formatura dei metalli e metallu — Pericolo vs Metodo81+,SICURIX_TALES_0289_254000_fucinatura_e_formatura_dei_metalli_e_met_SICUREZZA_v1.png
0290,25.51.00,Rivestimento dei metalli,Sicurezza,Fumix|Polverix,Formix|Scudix,Rivestimento dei metalli — Pericolo vs Metodo81+,SICURIX_TALES_0290_255100_rivestimento_dei_metalli_SICUREZZA_v1.png
0291,25.52.00,Trattamento termico dei metalli,Sicurezza,Polverix|Nondpix,Checkix|Prepostix,Trattamento termico dei metalli — Pericolo vs Metodo81+,SICURIX_TALES_0291_255200_trattamento_termico_dei_metalli_SICUREZZA_v1.png
0292,25.53.00,Lavori di meccanica generale dei metalli,Sicurezza,Nondpix|Segnalex,Scudix|Formix,Lavori di meccanica generale dei metalli — Pericolo vs Metodo81+,SICURIX_TALES_0292_255300_lavori_di_meccanica_generale_dei_metalli_SICUREZZA_v1.png
0293,25.61.00,Fabbricazione di articoli di coltelleria e posateria,Sicurezza,Segnalex|Sottovalutix,Prepostix|Checkix,Fabbricazione di articoli di coltelleria e p — Pericolo vs Metodo81+,SICURIX_TALES_0293_256100_fabbricazione_di_articoli_di_coltelleria_SICUREZZA_v1.png
0294,25.62.00,Fabbricazione di serrature e cerniere,Sicurezza,Sottovalutix|Frettix,Formix|Scudix,Fabbricazione di serrature e cerniere — Pericolo vs Metodo81+,SICURIX_TALES_0294_256200_fabbricazione_di_serrature_e_cerniere_SICUREZZA_v1.png
0295,25.63.11,Fabbricazione di utensileria ad azionamento manuale,Sicurezza,Frettix|Improvvisix,Checkix|Prepostix,Fabbricazione di utensileria ad azionamento  — Pericolo vs Metodo81+,SICURIX_TALES_0295_256311_fabbricazione_di_utensileria_ad_azioname_SICUREZZA_v1.png
0296,25.63.12,Fabbricazione di parti intercambiabili per macchine utensili,Sicurezza,Improvvisix|Caosix,Scudix|Formix,Fabbricazione di parti intercambiabili per m — Pericolo vs Metodo81+,SICURIX_TALES_0296_256312_fabbricazione_di_parti_intercambiabili_p_SICUREZZA_v1.png
0297,25.63.20,"Fabbricazione di stampi, portastampi, sagome, forme per macchine",Sicurezza,Caosix|Segnalex,Prepostix|Checkix,"Fabbricazione di stampi, portastampi, sagome — Pericolo vs Metodo81+",SICURIX_TALES_0297_256320_fabbricazione_di_stampi_portastampi_sago_SICUREZZA_v1.png
0298,25.91.00,Fabbricazione di bidoni in acciaio e di contenitori simili,Sicurezza,Segnalex|Riskix,Formix|Scudix,Fabbricazione di bidoni in acciaio e di cont — Pericolo vs Metodo81+,SICURIX_TALES_0298_259100_fabbricazione_di_bidoni_in_acciaio_e_di__SICUREZZA_v1.png
0299,25.92.00,Fabbricazione di imballaggi in metallo leggero,Sicurezza,Riskix|Cadutix,Checkix|Prepostix,Fabbricazione di imballaggi in metallo legge — Pericolo vs Metodo81+,SICURIX_TALES_0299_259200_fabbricazione_di_imballaggi_in_metallo_l_SICUREZZA_v1.png
0300,25.93.10,Fabbricazione di prodotti fabbricati con fili metallici,Sicurezza,Cadutix|Schiaccix,Scudix|Formix,Fabbricazione di prodotti fabbricati con fil — Pericolo vs Metodo81+,SICURIX_TALES_0300_259310_fabbricazione_di_prodotti_fabbricati_con_SICUREZZA_v1.png
