pagina,codice,descrizione,area,cattivi,eroi,titolo,nome_file
0827,49.32.02,Altri trasporti non di linea di passeggeri su strada,Sicurezza,Sottovalutix|Frettix,Checkix|Prepostix,Altri trasporti non di linea di passeggeri s — Pericolo vs Metodo81+,SICURIX_TALES_0827_493202_altri_trasporti_non_di_linea_di_passegge_SICUREZZA_v1.png
0828,49.33.10,Trasporto su taxi,Sicurezza,Frettix|Improvvisix,Scudix|Formix,Trasporto su taxi — Pericolo vs Metodo81+,SICURIX_TALES_0828_493310_trasporto_su_taxi_SICUREZZA_v1.png
0829,49.33.20,Trasporto su veicoli a noleggio con conducente,Sicurezza,Improvvisix|Caosix,Prepostix|Checkix,Trasporto su veicoli a noleggio con conducen — Pericolo vs Metodo81+,SICURIX_TALES_0829_493320_trasporto_su_veicoli_a_noleggio_con_cond_SICUREZZA_v1.png
0830,49.34.00,Trasporto di passeggeri mediante funivie e sciovie,Sicurezza,Caosix|Segnalex,Formix|Scudix,Trasporto di passeggeri mediante funivie e s — Pericolo vs Metodo81+,SICURIX_TALES_0830_493400_trasporto_di_passeggeri_mediante_funivie_SICUREZZA_v1.png
0831,49.39.00,Altri trasporti terrestri di passeggeri n.c.a.,Sicurezza,Segnalex|Riskix,Checkix|Prepostix,Altri trasporti terrestri di passeggeri n.c. — Pericolo vs Metodo81+,SICURIX_TALES_0831_493900_altri_trasporti_terrestri_di_passeggeri__SICUREZZA_v1.png
0832,49.41.00,Trasporto di merci su strada,Sicurezza,Riskix|Cadutix,Scudix|Formix,Trasporto di merci su strada — Pericolo vs Metodo81+,SICURIX_TALES_0832_494100_trasporto_di_merci_su_strada_SICUREZZA_v1.png
0833,49.42.00,Servizi di trasloco,Sicurezza,Cadutix|Schiaccix,Prepostix|Checkix,Servizi di trasloco — Pericolo vs Metodo81+,SICURIX_TALES_0833_494200_servizi_di_trasloco_SICUREZZA_v1.png
0834,49.50.10,Trasporto mediante condotte di gas,Sicurezza,Schiaccix|Voltix,Formix|Scudix,Trasporto mediante condotte di gas — Pericolo vs Metodo81+,SICURIX_TALES_0834_495010_trasporto_mediante_condotte_di_gas_SICUREZZA_v1.png
0835,49.50.20,Trasporto mediante condotte di liquidi,Sicurezza,Voltix|Fumix,Checkix|Prepostix,Trasporto mediante condotte di liquidi — Pericolo vs Metodo81+,SICURIX_TALES_0835_495020_trasporto_mediante_condotte_di_liquidi_SICUREZZA_v1.png
0836,50.10.00,Trasporto marittimo e costiero di passeggeri,Sicurezza,Fumix|Polverix,Scudix|Formix,Trasporto marittimo e costiero di passeggeri — Pericolo vs Metodo81+,SICURIX_TALES_0836_501000_trasporto_marittimo_e_costiero_di_passeg_SICUREZZA_v1.png
0837,50.20.00,Trasporto marittimo e costiero di merci,Sicurezza,Polverix|Nondpix,Prepostix|Checkix,Trasporto marittimo e costiero di merci — Pericolo vs Metodo81+,SICURIX_TALES_0837_502000_trasporto_marittimo_e_costiero_di_merci_SICUREZZA_v1.png
0838,50.30.00,Trasporto per vie d'acqua interne di passeggeri,Sicurezza,Nondpix|Segnalex,Formix|Scudix,Trasporto per vie d'acqua interne di passegg — Pericolo vs Metodo81+,SICURIX_TALES_0838_503000_trasporto_per_vie_d_acqua_interne_di_pas_SICUREZZA_v1.png
0839,50.40.00,Trasporto per vie d'acqua interne di merci,Sicurezza,Segnalex|Sottovalutix,Checkix|Prepostix,Trasporto per vie d'acqua interne di merci — Pericolo vs Metodo81+,SICURIX_TALES_0839_504000_trasporto_per_vie_d_acqua_interne_di_mer_SICUREZZA_v1.png
0840,51.10.10,Trasporto aereo di linea di passeggeri,Sicurezza,Sottovalutix|Frettix,Scudix|Formix,Trasporto aereo di linea di passeggeri — Pericolo vs Metodo81+,SICURIX_TALES_0840_511010_trasporto_aereo_di_linea_di_passeggeri_SICUREZZA_v1.png
0841,51.10.20,Trasporto aereo non di linea di passeggeri,Sicurezza,Frettix|Improvvisix,Prepostix|Checkix,Trasporto aereo non di linea di passeggeri — Pericolo vs Metodo81+,SICURIX_TALES_0841_511020_trasporto_aereo_non_di_linea_di_passegge_SICUREZZA_v1.png
0842,51.21.00,Trasporto aereo di merci,Sicurezza,Improvvisix|Caosix,Formix|Scudix,Trasporto aereo di merci — Pericolo vs Metodo81+,SICURIX_TALES_0842_512100_trasporto_aereo_di_merci_SICUREZZA_v1.png
0843,51.22.00,Trasporto spaziale,Sicurezza,Caosix|Segnalex,Checkix|Prepostix,Trasporto spaziale — Pericolo vs Metodo81+,SICURIX_TALES_0843_512200_trasporto_spaziale_SICUREZZA_v1.png
0844,52.10.10,Magazzinaggio e deposito non refrigerato,Sicurezza,Segnalex|Riskix,Scudix|Formix,Magazzinaggio e deposito non refrigerato — Pericolo vs Metodo81+,SICURIX_TALES_0844_521010_magazzinaggio_e_deposito_non_refrigerato_SICUREZZA_v1.png
0845,52.10.20,Magazzinaggio e deposito refrigerato,Sicurezza,Riskix|Cadutix,Prepostix|Checkix,Magazzinaggio e deposito refrigerato — Pericolo vs Metodo81+,SICURIX_TALES_0845_521020_magazzinaggio_e_deposito_refrigerato_SICUREZZA_v1.png
0846,52.21.10,Gestione di infrastrutture ferroviarie,Sicurezza,Cadutix|Schiaccix,Formix|Scudix,Gestione di infrastrutture ferroviarie — Pericolo vs Metodo81+,SICURIX_TALES_0846_522110_gestione_di_infrastrutture_ferroviarie_SICUREZZA_v1.png
0847,52.21.20,Gestione e manutenzione di strade,Sicurezza,Schiaccix|Voltix,Checkix|Prepostix,Gestione e manutenzione di strade — Pericolo vs Metodo81+,SICURIX_TALES_0847_522120_gestione_e_manutenzione_di_strade_SICUREZZA_v1.png
0848,52.21.30,Gestione di stazioni per autobus,Sicurezza,Voltix|Fumix,Scudix|Formix,Gestione di stazioni per autobus — Pericolo vs Metodo81+,SICURIX_TALES_0848_522130_gestione_di_stazioni_per_autobus_SICUREZZA_v1.png
0849,52.21.40,Gestione di centri di movimentazione merci,Sicurezza,Fumix|Polverix,Prepostix|Checkix,Gestione di centri di movimentazione merci — Pericolo vs Metodo81+,SICURIX_TALES_0849_522140_gestione_di_centri_di_movimentazione_mer_SICUREZZA_v1.png
0850,52.21.50,Gestione di parcheggi e autorimesse,Sicurezza,Polverix|Nondpix,Formix|Scudix,Gestione di parcheggi e autorimesse — Pericolo vs Metodo81+,SICURIX_TALES_0850_522150_gestione_di_parcheggi_e_autorimesse_SICUREZZA_v1.png
